"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","1998",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","1999",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2000",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2001",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2002",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2003",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2004",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2005",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2006",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2007",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2008",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2009",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2010",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2011",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2012",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2013",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2014",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2015",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2016",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2017",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2018",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2019",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2020",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2021",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2022",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2023",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2024",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2025",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2026",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2027",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2028",0,
"VNM","CROPYIELD","WHEAT","THND_TONNE","A","2029",0,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","1990",0,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","1991",12889,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","1992",18285,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","1993",11585,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","1994",9052,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","1995",7500,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","1996",7678,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","1997",8955,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","1998",5500,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","1999",11242,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2000",9091,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2001",12700,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2002",12674,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2003",11537,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2004",9937,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2005",11198.3,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2006",13460.48,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2007",16466.87,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2008",12538.19,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2009",17052.02,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2010",9638.4,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2011",22732.067,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2012",9841.128,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2013",13940.809,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2014",12996.865,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2015",13747.587,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2016",14985.379,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2017",14802.865,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2018",13946.891,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2019",11500,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2020",13369.946,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2021",13559.98,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2022",13741.265,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2023",13931.2,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2024",14128.646,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2025",14324.242,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2026",14523.589,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2027",14725.284,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2028",14928.972,
"KAZ","CROPYIELD","WHEAT","THND_TONNE","A","2029",15136.042,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","1990",74296.959,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","1991",53890.402,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","1992",67136.429,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","1993",65220.423,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","1994",63168.336,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","1995",59401.642,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","1996",61981.719,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","1997",67536.504,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","1998",69324.595,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","1999",62460.72,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2000",60642.691,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2001",53000.439,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2002",44062.704,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2003",63821.52,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2004",58732.128,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2005",57289.68,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2006",49315.392,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2007",56255.472,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2008",68012.784,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2009",60365.088,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2010",60065.712,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2011",54404.784,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2012",61290.432,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2013",58106.16,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2014",55139.616,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2015",56119.392,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2016",62841.744,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2017",47355.84,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2018",51302.16,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2019",52254.72,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2020",52873.086,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2021",53000.41,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2022",53033.564,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2023",53066.441,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2024",53140.873,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2025",53218.21,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2026",53272.499,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2027",53327.225,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2028",53370.364,
"USA","CROPYIELD","WHEAT","THND_TONNE","A","2029",53410.716,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","1990",105,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","1991",94,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","1992",75,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","1993",96,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","1994",105,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","1995",74,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","1996",65,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","1997",50,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","1998",39,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","1999",40,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2000",37,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2001",32,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2002",36.4,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2003",41.4,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2004",43,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2005",50,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2006",39.69,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2007",48.022,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2008",57.08,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2009",34.153,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2010",22.658,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2011",21.097,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2012",21.896,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2013",17.25,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2014",16.615,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2015",8.93,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2016",23.097,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2017",7.03,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2018",4.4,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2019",4,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2020",6.927,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2021",7.024,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2022",7.272,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2023",7.415,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2024",7.589,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2025",7.755,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2026",7.919,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2027",8.075,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2028",8.224,
"COL","CROPYIELD","WHEAT","THND_TONNE","A","2029",8.37,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","1990",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","1991",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","1992",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","1993",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","1994",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","1995",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","1996",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","1997",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","1998",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","1999",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2000",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2001",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2002",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2003",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2004",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2005",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2006",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2007",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2008",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2009",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2010",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2011",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2012",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2013",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2014",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2015",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2016",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2017",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2018",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2019",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2020",0,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2021",0.001,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2022",0.001,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2023",0.001,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2024",0.001,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2025",0.001,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2026",0.001,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2027",0.001,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2028",0.001,
"IDN","CROPYIELD","WHEAT","THND_TONNE","A","2029",0.001,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","1990",11037,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","1991",9999,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","1992",9996,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","1993",9737,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","1994",11406,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","1995",9542,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","1996",16107,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","1997",15087,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","1998",12601,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","1999",15300,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2000",15960,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2001",15292,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2002",12301,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2003",14563,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2004",15925,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2005",12593,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2006",14548,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2007",16354,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2008",8376,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2009",9023,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2010",15875,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2011",14500,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2012",8024,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2013",9188,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2014",13930,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2015",11314,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2016",18395,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2017",18518,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2018",19459,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2019",20569.932,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2020",20370.729,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2021",20572.566,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2022",20717.609,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2023",20890.649,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2024",21127.637,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2025",21357.701,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2026",21585.862,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2027",21808.757,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2028",22028.624,
"ARG","CROPYIELD","WHEAT","THND_TONNE","A","2029",22249.418,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","1990",952,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","1991",759,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","1992",759,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","1993",638,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","1994",565,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","1995",444,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","1996",478,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","1997",573,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","1998",570,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","1999",583,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2000",688,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2001",700,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2002",829,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2003",856,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2004",860,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2005",875,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2006",837,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2007",910,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2008",881,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2009",674.2,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2010",571,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2011",746.3,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2012",858,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2013",812,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2014",852,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2015",1004,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2016",791,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2017",907,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2018",765,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2019",853.97,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2020",860.379,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2021",866.819,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2022",873.295,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2023",876.523,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2024",879.948,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2025",883.649,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2026",887.09,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2027",890.669,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2028",894.514,
"JPN","CROPYIELD","WHEAT","THND_TONNE","A","2029",898.403,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","1990",88,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","1991",87,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","1992",94,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","1993",126,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","1994",127,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","1995",125,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","1996",146,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","1997",124,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","1998",146,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","1999",170,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2000",188,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2001",182,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2002",187,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2003",190,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2004",170,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2005",179,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2006",191,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2007",182,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2008",207,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2009",226,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2010",219,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2011",214,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2012",226,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2013",230.02,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2014",218.9,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2015",214.8,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2016",191,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2017",192.098,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2018",194.541,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2019",190,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2020",201.412,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2021",206.116,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2022",211.145,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2023",216.3,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2024",221.768,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2025",227.266,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2026",232.92,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2027",238.681,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2028",244.667,
"PER","CROPYIELD","WHEAT","THND_TONNE","A","2029",250.809,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","1990",20022,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","1991",20419,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","1992",19318,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","1993",21016,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","1994",17514,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","1995",18015,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","1996",18515,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","1997",18650,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","1998",21000,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","1999",18000,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2000",21009,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2001",19007,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2002",19500,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2003",19000,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2004",21000,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2005",21500,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2006",20010,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2007",17234,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2008",17782,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2009",20600,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2010",19674,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2011",21800,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2012",20100,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2013",22050,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2014",19000,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2015",22600,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2016",20600,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2017",21500,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2018",20000,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2019",19000,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2020",20856.132,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2021",21132.437,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2022",21393.569,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2023",21687.091,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2024",22016.689,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2025",22342.744,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2026",22674.967,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2027",23011.744,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2028",23352.099,
"TUR","CROPYIELD","WHEAT","THND_TONNE","A","2029",23698.715,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","1990",49850,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","1991",55135,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","1992",55690,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","1993",57210,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","1994",59840,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","1995",65767,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","1996",62097,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","1997",69350,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","1998",66345,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","1999",71288,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","2000",76369,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","2001",69681,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","2002",72770,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","2003",65760,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","2004",72150,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","2005",68640,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","2006",69350,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","2007",75806.704,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","2008",78570.2,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","2009",80679.4,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","2010",80803.6,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","2011",86874,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","2012",94880,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","2013",93510,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","2014",95850,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","2015",86530,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","2016",92290,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","2017",98510,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","2018",99870,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","2019",102190,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","2020",100534.1,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","2021",102837.66,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","2022",105012.51,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","2023",107002.48,
"IND","CROPYIELD","WHEAT","THND_TONNE","A","2024",108441.8,
